Done Machine
Iteration: 1 | Best Mean-Squared-Error: 0.8955709302238006

Iteration: 0 | New Error: 0.895867916844917

Iteration: 1 | Best Mean-Squared-Error: 0.895867916844917

Iteration: 0 | New Error: 0.8954793382575413

Iteration: 1 | Best Mean-Squared-Error: 0.8954793382575413

Iteration: 0 | New Error: 0.8960618366360025

Iteration: 1 | Best Mean-Squared-Error: 0.8960618366360025

Iteration: 0 | New Error: 0.8956753314363629

Iteration: 1 | Best Mean-Squared-Error: 0.8956753314363629

Iteration: 0 | New Error: 0.8955010554393891

Iteration: 1 | Best Mean-Squared-Error: 0.8955010554393891

Iteration: 0 | New Error: 0.8954463323446692

Iteration: 1 | Best Mean-Squared-Error: 0.8954463323446692

Iteration: 0 | New Error: 0.8954457570156554

Iteration: 1 | Best Mean-Squared-Error: 0.8954457570156554

Iteration: 0 | New Error: 0.8956714531104236

Iteration: 1 | Best Mean-Squared-Error: 0.8956714531104236

