Done Forest Fires
Iteration: 1 | Best Mean-Squared-Error: 0.5258059015697896

Iteration: 0 | New Error: 0.5252743163963898

Iteration: 1 | Best Mean-Squared-Error: 0.5252743163963898

Iteration: 0 | New Error: 0.5252947113611885

Iteration: 1 | Best Mean-Squared-Error: 0.5252947113611885

Iteration: 0 | New Error: 0.5252263505402792

Iteration: 2 | Best Mean-Squared-Error: 0.5243699516595314

Iteration: 0 | New Error: 0.5245642076406314

Iteration: 1 | Best Mean-Squared-Error: 0.5245642076406314

Iteration: 0 | New Error: 0.5248845226307571

Iteration: 1 | Best Mean-Squared-Error: 0.5248845226307571

Iteration: 0 | New Error: 0.5247955852373114

Iteration: 1 | Best Mean-Squared-Error: 0.5247955852373114

Iteration: 0 | New Error: 0.5244677635649304

Iteration: 1 | Best Mean-Squared-Error: 0.5244677635649304

Iteration: 0 | New Error: 0.5249191496368278

Iteration: 2 | Best Mean-Squared-Error: 0.5244969799754737

Iteration: 0 | New Error: 0.5252282395201492

Iteration: 1 | Best Mean-Squared-Error: 0.5252282395201492

Iteration: 0 | New Error: 0.5244682382709325

Iteration: 1 | Best Mean-Squared-Error: 0.5244682382709325

Iteration: 0 | New Error: 0.5248473669855513

Iteration: 1 | Best Mean-Squared-Error: 0.5248473669855513

Iteration: 0 | New Error: 0.5245623249959903

Iteration: 1 | Best Mean-Squared-Error: 0.5245623249959903

Iteration: 0 | New Error: 0.5246691896774016

Iteration: 1 | Best Mean-Squared-Error: 0.5246691896774016

Iteration: 0 | New Error: 0.5252046590429711

Iteration: 1 | Best Mean-Squared-Error: 0.5252046590429711

Iteration: 0 | New Error: 0.5252717548216529

Iteration: 1 | Best Mean-Squared-Error: 0.5252717548216529

Iteration: 0 | New Error: 0.524950741842703

Iteration: 3 | Best Mean-Squared-Error: 0.524430837378269

Iteration: 0 | New Error: 0.5248009539529676

Iteration: 1 | Best Mean-Squared-Error: 0.5248009539529676

Iteration: 0 | New Error: 0.5246506286504428

Iteration: 1 | Best Mean-Squared-Error: 0.5246506286504428

Iteration: 0 | New Error: 0.5245169770399726

Iteration: 1 | Best Mean-Squared-Error: 0.5245169770399726

Iteration: 0 | New Error: 0.5249112345250223

Iteration: 1 | Best Mean-Squared-Error: 0.5249112345250223

Iteration: 0 | New Error: 0.5247593055967555

Iteration: 1 | Best Mean-Squared-Error: 0.5247593055967555

Iteration: 0 | New Error: 0.524552871940635

Iteration: 1 | Best Mean-Squared-Error: 0.524552871940635

Iteration: 0 | New Error: 0.5250000472365397

Iteration: 1 | Best Mean-Squared-Error: 0.5250000472365397

Iteration: 0 | New Error: 0.5249113484905131

Iteration: 1 | Best Mean-Squared-Error: 0.5249113484905131

Iteration: 0 | New Error: 0.5244447308480861

Iteration: 1 | Best Mean-Squared-Error: 0.5244447308480861

Iteration: 0 | New Error: 0.5244430390663991

Iteration: 1 | Best Mean-Squared-Error: 0.5244430390663991

Iteration: 0 | New Error: 0.5249422313857534

Iteration: 1 | Best Mean-Squared-Error: 0.5249422313857534

Iteration: 0 | New Error: 0.5247640849687906

Iteration: 1 | Best Mean-Squared-Error: 0.5247640849687906

Iteration: 0 | New Error: 0.5256929683143484

Iteration: 1 | Best Mean-Squared-Error: 0.5256929683143484

Iteration: 0 | New Error: 0.5245947686112004

Iteration: 1 | Best Mean-Squared-Error: 0.5245947686112004

Iteration: 0 | New Error: 0.5248452162944182

Iteration: 1 | Best Mean-Squared-Error: 0.5248452162944182

Iteration: 0 | New Error: 0.5244632651802664

Iteration: 1 | Best Mean-Squared-Error: 0.5244632651802664

Iteration: 0 | New Error: 0.5245539334889338

Iteration: 1 | Best Mean-Squared-Error: 0.5245539334889338

Iteration: 0 | New Error: 0.5246360038334341

Iteration: 2 | Best Mean-Squared-Error: 0.5245231644192558

Iteration: 0 | New Error: 0.5250444992262817

Iteration: 1 | Best Mean-Squared-Error: 0.5250444992262817

Iteration: 0 | New Error: 0.5256708233390623

